1,1861940828303560369
1,2668105851611623937
1,7200002457031635732
1,7058832981010932390
1,2190257237215402537
1,6532261593838352767
1,967498230583230172
1,186490367651966087
1,7369382431036809468
1,4341194264020295405
1,3071561110029864087
1,562243648135009620
1,4087552333828301426
1,2329184104211051931
1,843344865856676560
1,4920300338863028426
1,7655746236197927216
1,4731292809734228496
1,6562122903575189811
1,4712212305328646019
2,3806507879947757008
2,7894665910362343040
2,6348841305427418614
2,8239259694306365086
2,8654017422780023796
2,607787603622057937
2,133898807903866686
2,5355458499506283626
2,4947975942772660390
2,6595722310747576913
2,3964463381737717975
2,3226420529690754601
2,3911573890665322422
2,5015877029424347803
2,6860391526401944467
2,683242837219449468
2,629063241108647934
2,1368992162981542117
2,2635187230135960074
2,5535909533312582975
3,7863243873246601999
3,7674313044816274846
3,6491969902634707973
3,4994454308988663020
3,6731864135733908739
3,9053498369616054990
3,5624261779344612000
3,5274704159930433634
3,5881206041521369579
3,412951030752463928
3,8276751191626048627
3,7709658603477766018
3,2109401015363887402
3,8637579574790079431
3,5808095744086632480
3,6669817665016107145
3,1993636846069568657
3,6160078928058106806
3,6471863018194757753
3,6228532960031602894
4,2698123780771906117
4,6530106890284256538
4,8475170405068656315
4,4612586317998323941
4,3334895579686865946
4,6289005075361040999
4,5912359162610388109
4,1459532157055406209
4,1611023384608726715
4,4686441363005421726
4,4208998567356292033
4,460796081681147903
4,3453690432006208962
4,4557139204987520552
4,3978093455514208482
4,4234359579973079832
4,4021651966046840128
4,7226046264974051775
4,256152167942267655
4,5842107103156670551
5,8797572329942620066
5,5678522249075517973
5,2541850920784977001
5,2504715937402485435
5,5187792293660391848
5,8352575083446620486
5,3795884108267598129
5,4229546349362237898
5,7208699457142355068
5,1555178042075572128
5,7895584968544392347
5,1818604221661712084
5,560550111629138346
5,820672855244570988
5,1204326973942937250
5,4303430492815765608
5,7199281721272159350
5,9160900830207776880
5,150388597160816287
5,1993875864186410741
6,2290358214535011844
6,52021797129627368
6,2933257559748608781
6,4380529685077998540
6,1979966609807479831
6,7756973475705658283
6,8473717373919153811
6,8193807423646954194
6,3065742279382223721
6,1665847379710887325
6,6207490162887192556
6,4360581847235902915
6,3408962671682131263
6,3242970966560726853
6,3974826177509515244
6,2338995372684736584
6,8662629624369929223
6,8754281183641404798
6,4109013826726115847
6,2594646521197624703
7,6045579702642592802
7,6658439553939530171
7,2057820610462531898
7,2275091756519566896
7,238186546164526321
7,7439481661522176360
7,8811282759399954833
7,2779958670490380662
7,6738605101295542865
7,5734452504411437807
7,6499882835359972165
7,2463485027648914712
7,6566287498207565575
7,1601604131711748550
7,8724157591715663844
7,963086374697662610
7,2445057113283289736
7,3568798032192892063
7,6475246957907515605
7,4155896794378429525
8,540301915830392913
8,5978474717266018195
8,8925973253789537852
8,7260633437661079675
8,6949121404703930565
8,6679563514643699647
8,1600714043897055696
8,4848395855343953444
8,8056880013353470444
8,2611107782863856833
8,4281540084697837518
8,1984089408023426704
8,6620957080050204260
8,5764630602766995642
8,1539631645929510527
8,1337709513907906950
8,4898981048593356184
8,9060743340768501391
8,8194465517939937641
8,3901912821773642780
9,3520304427609612752
9,3466922651363138006
9,896211844631956044
9,7467549224050407708
9,4690998911382059051
9,6408411688695575745
9,5973912633568869432
9,2740318920208617544
9,5869627725831338083
9,2135693212428516717
9,7024764374478718260
9,3127697080781272669
9,2860970642139089958
9,1634650243633706749
9,7653326583027176363
9,2078026535527447664
9,9182010643983883705
9,8868957299433453997
9,2120924061072269041
9,2754563130266461473
10,4693931983512531159
10,3333259194988502433
10,785021860198825037
10,2955057565335714507
10,4902059793493605117
10,6967377367432023695
10,3030714980721829471
10,2422759521698895250
10,5813522970971109016
10,3864385830190462351
10,3840583773780457354
10,5114607332018603779
10,7720988577917914017
10,126231020760566084
10,2970344689831231361
10,795909171943440781
